segment_id	unit_x	doc_id_x	token_count_x	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_per_1k	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml_x	xml_doc_index_x	title_x	author_x	century_x	genre_x	publication_x	category_x	year_x	language_x	gerne_x	cemtury_x	unit_y	doc_id_y	sent_ids	n_sent_ids	token_count_y	word_token_count	lemma_token_count	text_preview	source_xml_y	xml_doc_index_y	title_y	author_y	century_y	genre_y	publication_y	category_y	year_y	language_y	gerne_y	cemtury_y	review_emotion
wikivir-015502::document::1	document	wikivir-015502	28	12	4.0	333.3333333333333	0.25	0.3911666666666666	1.0	83.33333333333333	0.0625	0.073	2.0	166.66666666666666	0.125	0.2201666666666666	4.0	333.3333333333333	0.25	0.4204999999999999	1.0	83.33333333333333	0.0625	0.0989999999999999	2.0	166.66666666666666	0.125	0.1646666666666666	1.0	83.33333333333333	0.0625	0.0533333333333333	1.0	83.33333333333333	0.0625	0.1041666666666666	1.0	83.33333333333333	4.0	333.3333333333333	0.4403333333333334	0.6420833333333333	0.5729166666666666	-0.6	6	6	0.5	anger	0.25	wikivir.xml	15502	Pekel	Joka Žigon	20	pesmi			1973.0				document	wikivir-015502	wikivir-015502.s000001|wikivir-015502.s000002|wikivir-015502.s000003|wikivir-015502.s000004	4	28	21	10	Pekèl sem res, al se ne boj, korajšno vstopi, grešnik moj! Tu ni hudičev, ne požarov, tu je le Angel Molinarov.	wikivir.xml	15502	Pekel	Joka Žigon	20	pesmi			1973.0				emotion_anger_per_1k
wikivir-015502::window::1	window	wikivir-015502	21	12	4.0	333.3333333333333	0.25	0.3911666666666666	1.0	83.33333333333333	0.0625	0.073	2.0	166.66666666666666	0.125	0.2201666666666666	4.0	333.3333333333333	0.25	0.4204999999999999	1.0	83.33333333333333	0.0625	0.0989999999999999	2.0	166.66666666666666	0.125	0.1646666666666666	1.0	83.33333333333333	0.0625	0.0533333333333333	1.0	83.33333333333333	0.0625	0.1041666666666666	1.0	83.33333333333333	4.0	333.3333333333333	0.4403333333333334	0.6420833333333333	0.5729166666666666	-0.6	6	6	0.5	anger	0.25	wikivir.xml	15502	Pekel	Joka Žigon	20	pesmi			1973.0				window	wikivir-015502	wikivir-015502.s000001|wikivir-015502.s000002|wikivir-015502.s000003|wikivir-015502.s000004	4	21	21	10	Pekèl sem resal se ne bojkorajšno vstopigrešnik mojTu ni hudičevne požarovtu je le Angel Molinarov	wikivir.xml	15502	Pekel	Joka Žigon	20	pesmi			1973.0				emotion_anger_per_1k
wikivir-000535::document::1	document	wikivir-000535	31	19	6.0	315.7894736842105	0.3157894736842105	0.5588571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	368.4210526315789	0.3684210526315789	0.531	0.0	0.0	0.0	0.0	6.0	315.7894736842105	0.3157894736842105	0.6831428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	368.4210526315789	0.1945714285714286	0.7307857142857144	0.1612142857142857	-1.0	7	2	0.3684210526315789	fear	0.3684210526315789	wikivir.xml	535	Rodovnik	Srečko Kosovel		pesmi	Integrali 26						document	wikivir-000535	wikivir-000535.s000001|wikivir-000535.s000002|wikivir-000535.s000003|wikivir-000535.s000004|wikivir-000535.s000005|wikivir-000535.s000006|wikivir-000535.s000007|wikivir-000535.s000008	8	31	21	19	Suženj. Suženj Hlapec. Suženj Hlapčevič Hlapec. Suženj Sužnjevič Hlapčevič Ponižni. Suženj II. Suženj Ponižnjevič III. Hlapčevič IV. Janez Ponižni, Strahopetni, Velepotezni.	wikivir.xml	535	Rodovnik	Srečko Kosovel		pesmi	Integrali 26						emotion_anger_per_1k
wikivir-000535::window::1	window	wikivir-000535	21	19	6.0	315.7894736842105	0.3157894736842105	0.5588571428571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	368.4210526315789	0.3684210526315789	0.531	0.0	0.0	0.0	0.0	6.0	315.7894736842105	0.3157894736842105	0.6831428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	368.4210526315789	0.1945714285714286	0.7307857142857144	0.1612142857142857	-1.0	7	2	0.3684210526315789	fear	0.3684210526315789	wikivir.xml	535	Rodovnik	Srečko Kosovel		pesmi	Integrali 26						window	wikivir-000535	wikivir-000535.s000001|wikivir-000535.s000002|wikivir-000535.s000003|wikivir-000535.s000004|wikivir-000535.s000005|wikivir-000535.s000006|wikivir-000535.s000007|wikivir-000535.s000008	8	21	21	19	SuženjSuženj HlapecSuženj Hlapčevič HlapecSuženj Sužnjevič Hlapčevič PonižniSuženj IISuženj Ponižnjevič IIIHlapčevič IVJanez PonižniStrahopetniVelepotezni	wikivir.xml	535	Rodovnik	Srečko Kosovel		pesmi	Integrali 26						emotion_anger_per_1k
wikivir-007025::window::1	window	wikivir-007025	29	16	5.0	312.5	0.238095238095238	0.2622727272727272	0.0	0.0	0.0	0.0	6.0	375.0	0.2857142857142857	0.3606363636363636	5.0	312.5	0.238095238095238	0.3763636363636363	0.0	0.0	0.0	0.0	5.0	312.5	0.238095238095238	0.3977272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	375.0	0.3852272727272727	0.4593636363636363	0.4090454545454545	-1.0	11	5	0.6875	disgust	0.2857142857142857	wikivir.xml	7025	Rak	Anica Černej	20	pesmi							window	wikivir-007025	wikivir-007025.s000001|wikivir-007025.s000002|wikivir-007025.s000003|wikivir-007025.s000004|wikivir-007025.s000005|wikivir-007025.s000006|wikivir-007025.s000007|wikivir-007025.s000008|wikivir-007025.s000009|wikivir-007025.s000010|wikivir-007025.s000011|wikivir-007025.s000012|wikivir-007025.s000013	13	29	29	15	Rak Rakrakje krojačurezal mi je dvoje hlačKer mi hlače niso pravsem mu jih nazaj poslalRakrakje rdečker mi hlače niso všeč	wikivir.xml	7025	Rak	Anica Černej	20	pesmi							emotion_anger_per_1k
wikivir-007293::window::1	window	wikivir-007293	29	16	5.0	312.5	0.238095238095238	0.2622727272727272	0.0	0.0	0.0	0.0	6.0	375.0	0.2857142857142857	0.3606363636363636	5.0	312.5	0.238095238095238	0.3763636363636363	0.0	0.0	0.0	0.0	5.0	312.5	0.238095238095238	0.3977272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	375.0	0.3823333333333333	0.4756666666666666	0.4034242424242424	-1.0	11	6	0.6875	disgust	0.2857142857142857	wikivir.xml	7293	Rak	Anica Černej	20	pesmi							window	wikivir-007293	wikivir-007293.s000001|wikivir-007293.s000002|wikivir-007293.s000003|wikivir-007293.s000004|wikivir-007293.s000005|wikivir-007293.s000006|wikivir-007293.s000007|wikivir-007293.s000008|wikivir-007293.s000009|wikivir-007293.s000010|wikivir-007293.s000011|wikivir-007293.s000012|wikivir-007293.s000013	13	29	29	15	RAK RAKRAK JE KROJAČVREZAL MI JE DVOJE HLAČKER MI HLAČE NISO PRAVSEM MU JIH NAZAJ POSLALRAKRAK JE RDEČKER MI HLAČKE NISO VŠEČ	wikivir.xml	7293	Rak	Anica Černej	20	pesmi							emotion_anger_per_1k
wikivir-007025::document::1	document	wikivir-007025	39	16	5.0	312.5	0.238095238095238	0.2622727272727272	0.0	0.0	0.0	0.0	6.0	375.0	0.2857142857142857	0.3606363636363636	5.0	312.5	0.238095238095238	0.3763636363636363	0.0	0.0	0.0	0.0	5.0	312.5	0.238095238095238	0.3977272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	375.0	0.3852272727272727	0.4593636363636363	0.4090454545454545	-1.0	11	5	0.6875	disgust	0.2857142857142857	wikivir.xml	7025	Rak	Anica Černej	20	pesmi							document	wikivir-007025	wikivir-007025.s000001|wikivir-007025.s000002|wikivir-007025.s000003|wikivir-007025.s000004|wikivir-007025.s000005|wikivir-007025.s000006|wikivir-007025.s000007|wikivir-007025.s000008|wikivir-007025.s000009|wikivir-007025.s000010|wikivir-007025.s000011|wikivir-007025.s000012|wikivir-007025.s000013	13	39	29	15	Rak Rak, rak, je krojač, urezal mi je dvoje hlač. Ker mi hlače niso prav, sem mu jih nazaj poslal. Rak, rak, je rdeč, ker mi hlače niso všeč.	wikivir.xml	7025	Rak	Anica Černej	20	pesmi							emotion_anger_per_1k
wikivir-007293::document::1	document	wikivir-007293	37	16	5.0	312.5	0.238095238095238	0.2622727272727272	0.0	0.0	0.0	0.0	6.0	375.0	0.2857142857142857	0.3606363636363636	5.0	312.5	0.238095238095238	0.3763636363636363	0.0	0.0	0.0	0.0	5.0	312.5	0.238095238095238	0.3977272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	375.0	0.3823333333333333	0.4756666666666666	0.4034242424242424	-1.0	11	6	0.6875	disgust	0.2857142857142857	wikivir.xml	7293	Rak	Anica Černej	20	pesmi							document	wikivir-007293	wikivir-007293.s000001|wikivir-007293.s000002|wikivir-007293.s000003|wikivir-007293.s000004|wikivir-007293.s000005|wikivir-007293.s000006|wikivir-007293.s000007|wikivir-007293.s000008|wikivir-007293.s000009|wikivir-007293.s000010|wikivir-007293.s000011|wikivir-007293.s000012|wikivir-007293.s000013	13	37	29	15	RAK RAK, RAK JE KROJAČ, VREZAL MI JE DVOJE HLAČ. KER MI HLAČE NISO PRAV, SEM MU JIH NAZAJ POSLAL. RAK, RAK JE RDEČ, KER MI HLAČKE NISO VŠEČ.	wikivir.xml	7293	Rak	Anica Černej	20	pesmi							emotion_anger_per_1k
wikivir-006827::document::1	document	wikivir-006827	23	13	4.0	307.69230769230774	0.25	0.2345	6.0	461.5384615384616	0.375	0.31025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	153.84615384615387	0.125	0.0665	0.0	0.0	0.0	0.0	2.0	153.84615384615387	0.125	0.043	2.0	153.84615384615387	0.125	0.1095	2.0	153.84615384615387	0.0	0.0	0.572875	0.4155	0.4870625	1.0	8	4	0.6153846153846154	anticipation	0.375	wikivir.xml	6827	(Vek vre)	Tomaž Šalamun	21	pesmi	Opera buffa						document	wikivir-006827	wikivir-006827.s000001|wikivir-006827.s000002|wikivir-006827.s000003|wikivir-006827.s000004|wikivir-006827.s000005	5	23	18	13	Vek vre. Tudi drugi vek vre, pa ne zapuščajo sledov. Vek vre brez sonca. Vek vre s soncem.	wikivir.xml	6827	(Vek vre)	Tomaž Šalamun	21	pesmi	Opera buffa						emotion_anger_per_1k
wikivir-003385::document::1	document	wikivir-003385	19	13	4.0	307.69230769230774	0.3333333333333333	0.232125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	307.69230769230774	0.3333333333333333	0.2955	1.0	76.92307692307693	0.0833333333333333	0.022	2.0	153.84615384615387	0.1666666666666666	0.1543749999999999	1.0	76.92307692307693	0.0833333333333333	0.107375	0.0	0.0	0.0	0.0	2.0	153.84615384615387	4.0	307.69230769230774	0.3698749999999999	0.5315208333333333	0.4838958333333334	-0.3333333333333333	8	7	0.6153846153846154	anger	0.3333333333333333	wikivir.xml	3385	Lava	Peter Svetina	21	pesmi							document	wikivir-003385	wikivir-003385.s000001|wikivir-003385.s000002|wikivir-003385.s000003|wikivir-003385.s000004|wikivir-003385.s000005|wikivir-003385.s000006|wikivir-003385.s000007	7	19	15	13	Lava Zemlja kuha razbeljeno juho. To je lava. Včasih izbruha. Takrat nastane huda žareča poplava.	wikivir.xml	3385	Lava	Peter Svetina	21	pesmi							emotion_anger_per_1k
wikivir-003385::window::1	window	wikivir-003385	15	13	4.0	307.69230769230774	0.3333333333333333	0.232125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	307.69230769230774	0.3333333333333333	0.2955	1.0	76.92307692307693	0.0833333333333333	0.022	2.0	153.84615384615387	0.1666666666666666	0.1543749999999999	1.0	76.92307692307693	0.0833333333333333	0.107375	0.0	0.0	0.0	0.0	2.0	153.84615384615387	4.0	307.69230769230774	0.3698749999999999	0.5315208333333333	0.4838958333333334	-0.3333333333333333	8	7	0.6153846153846154	anger	0.3333333333333333	wikivir.xml	3385	Lava	Peter Svetina	21	pesmi							window	wikivir-003385	wikivir-003385.s000001|wikivir-003385.s000002|wikivir-003385.s000003|wikivir-003385.s000004|wikivir-003385.s000005|wikivir-003385.s000006|wikivir-003385.s000007	7	15	15	13	Lava Zemlja kuha razbeljeno juhoTo je lavaVčasih izbruhaTakrat nastane huda žareča poplava	wikivir.xml	3385	Lava	Peter Svetina	21	pesmi							emotion_anger_per_1k
wikivir-006827::window::1	window	wikivir-006827	18	13	4.0	307.69230769230774	0.25	0.2345	6.0	461.5384615384616	0.375	0.31025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	153.84615384615387	0.125	0.0665	0.0	0.0	0.0	0.0	2.0	153.84615384615387	0.125	0.043	2.0	153.84615384615387	0.125	0.1095	2.0	153.84615384615387	0.0	0.0	0.572875	0.4155	0.4870625	1.0	8	4	0.6153846153846154	anticipation	0.375	wikivir.xml	6827	(Vek vre)	Tomaž Šalamun	21	pesmi	Opera buffa						window	wikivir-006827	wikivir-006827.s000001|wikivir-006827.s000002|wikivir-006827.s000003|wikivir-006827.s000004|wikivir-006827.s000005	5	18	18	13	Vek vreTudi drugi vek vrepa ne zapuščajo sledovVek vre brez soncaVek vre s soncem	wikivir.xml	6827	(Vek vre)	Tomaž Šalamun	21	pesmi	Opera buffa						emotion_anger_per_1k
wikivir-015785::window::1	window	wikivir-015785	18	11	3.0	272.7272727272727	0.2727272727272727	0.177875	1.0	90.9090909090909	0.0909090909090909	0.055625	1.0	90.9090909090909	0.0909090909090909	0.048875	3.0	272.7272727272727	0.2727272727272727	0.183625	1.0	90.9090909090909	0.0909090909090909	0.08525	1.0	90.9090909090909	0.0909090909090909	0.05275	0.0	0.0	0.0	0.0	1.0	90.9090909090909	0.0909090909090909	0.04975	2.0	181.8181818181818	3.0	272.7272727272727	0.4365	0.5649166666666667	0.5601666666666667	-0.2	8	6	0.7272727272727273	anger	0.2727272727272727	wikivir.xml	15785	Krempeljnu	France Prešeren	19	pesmi							window	wikivir-015785	wikivir-015785.s000001|wikivir-015785.s000002	2	18	18	10	Nisi je v glavo dobilsi dobil le slovenščino v krempljeDuh preonemčeni slabvoljni so kremplji bilí	wikivir.xml	15785	Krempeljnu	France Prešeren	19	pesmi							emotion_anger_per_1k
wikivir-019772::window::1	window	wikivir-019772	18	11	3.0	272.7272727272727	0.2727272727272727	0.171125	0.0	0.0	0.0	0.0	2.0	181.8181818181818	0.1818181818181818	0.142375	3.0	272.7272727272727	0.2727272727272727	0.207	0.0	0.0	0.0	0.0235	3.0	272.7272727272727	0.2727272727272727	0.214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0605	0.0	0.0	4.0	363.6363636363636	0.4405104166666667	0.4661666666666667	0.4520208333333333	-1.0	8	8	0.7272727272727273	anger	0.2727272727272727	wikivir.xml	19772	V današnjih časih	Karel Destovnik Kajuh	20	pesmi							window	wikivir-019772	wikivir-019772.s000001|wikivir-019772.s000002|wikivir-019772.s000003|wikivir-019772.s000004	4	18	18	11	Povsod tema na potih legaa človek se skoznjo rinetavahodidokler v nesreče brezno ne zablodi	wikivir.xml	19772	V današnjih časih	Karel Destovnik Kajuh	20	pesmi							emotion_anger_per_1k
wikivir-015785::document::1	document	wikivir-015785	22	11	3.0	272.7272727272727	0.2727272727272727	0.177875	1.0	90.9090909090909	0.0909090909090909	0.055625	1.0	90.9090909090909	0.0909090909090909	0.048875	3.0	272.7272727272727	0.2727272727272727	0.183625	1.0	90.9090909090909	0.0909090909090909	0.08525	1.0	90.9090909090909	0.0909090909090909	0.05275	0.0	0.0	0.0	0.0	1.0	90.9090909090909	0.0909090909090909	0.04975	2.0	181.8181818181818	3.0	272.7272727272727	0.4365	0.5649166666666667	0.5601666666666667	-0.2	8	6	0.7272727272727273	anger	0.2727272727272727	wikivir.xml	15785	Krempeljnu	France Prešeren	19	pesmi							document	wikivir-015785	wikivir-015785.s000001|wikivir-015785.s000002	2	22	18	10	Nisi je v glavo dobil, si dobil le slovenščino v kremplje. Duh preonemčeni slab, voljni so kremplji bilí.	wikivir.xml	15785	Krempeljnu	France Prešeren	19	pesmi							emotion_anger_per_1k
wikivir-019772::document::1	document	wikivir-019772	23	11	3.0	272.7272727272727	0.2727272727272727	0.171125	0.0	0.0	0.0	0.0	2.0	181.8181818181818	0.1818181818181818	0.142375	3.0	272.7272727272727	0.2727272727272727	0.207	0.0	0.0	0.0	0.0235	3.0	272.7272727272727	0.2727272727272727	0.214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0605	0.0	0.0	4.0	363.6363636363636	0.4405104166666667	0.4661666666666667	0.4520208333333333	-1.0	8	8	0.7272727272727273	anger	0.2727272727272727	wikivir.xml	19772	V današnjih časih	Karel Destovnik Kajuh	20	pesmi							document	wikivir-019772	wikivir-019772.s000001|wikivir-019772.s000002|wikivir-019772.s000003|wikivir-019772.s000004	4	23	18	11	Povsod tema na potih lega, a človek se skoznjo rine, tava, hodi, dokler v nesreče brezno ne zablodi.	wikivir.xml	19772	V današnjih časih	Karel Destovnik Kajuh	20	pesmi							emotion_anger_per_1k
wikivir-007484::document::1	document	wikivir-007484	36	15	4.0	266.6666666666667	0.2352941176470588	0.2307999999999999	0.0	0.0	0.0	0.0	5.0	333.3333333333333	0.2941176470588235	0.3233	4.0	266.6666666666667	0.2352941176470588	0.3312	0.0	0.0	0.0	0.0	4.0	266.6666666666667	0.2352941176470588	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	333.3333333333333	0.3969166666666667	0.4687333333333333	0.4008166666666667	-1.0	10	6	0.6666666666666666	disgust	0.2941176470588235	wikivir.xml	7484	Rak, rak	Anica Černej	20	pesmi							document	wikivir-007484	wikivir-007484.s000001|wikivir-007484.s000002|wikivir-007484.s000003|wikivir-007484.s000004|wikivir-007484.s000005|wikivir-007484.s000006|wikivir-007484.s000007|wikivir-007484.s000008|wikivir-007484.s000009|wikivir-007484.s000010|wikivir-007484.s000011|wikivir-007484.s000012	12	36	28	14	RAK, RAK JE KROJAČ, VREZAL MI JE DVOJE HLAČ. KER MI HLAČE NISO PRAV, SE MU JIH NAZAJ POSLAL. RAK, RAK JE RDEČ, KER MI HLAČKE NISO VŠEČ.	wikivir.xml	7484	Rak, rak	Anica Černej	20	pesmi							emotion_anger_per_1k
wikivir-007484::window::1	window	wikivir-007484	28	15	4.0	266.6666666666667	0.2352941176470588	0.2307999999999999	0.0	0.0	0.0	0.0	5.0	333.3333333333333	0.2941176470588235	0.3233	4.0	266.6666666666667	0.2352941176470588	0.3312	0.0	0.0	0.0	0.0	4.0	266.6666666666667	0.2352941176470588	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	333.3333333333333	0.3969166666666667	0.4687333333333333	0.4008166666666667	-1.0	10	6	0.6666666666666666	disgust	0.2941176470588235	wikivir.xml	7484	Rak, rak	Anica Černej	20	pesmi							window	wikivir-007484	wikivir-007484.s000001|wikivir-007484.s000002|wikivir-007484.s000003|wikivir-007484.s000004|wikivir-007484.s000005|wikivir-007484.s000006|wikivir-007484.s000007|wikivir-007484.s000008|wikivir-007484.s000009|wikivir-007484.s000010|wikivir-007484.s000011|wikivir-007484.s000012	12	28	28	14	RAKRAK JE KROJAČVREZAL MI JE DVOJE HLAČKER MI HLAČE NISO PRAVSE MU JIH NAZAJ POSLALRAKRAK JE RDEČKER MI HLAČKE NISO VŠEČ	wikivir.xml	7484	Rak, rak	Anica Černej	20	pesmi							emotion_anger_per_1k
wikivir-000985::window::1	window	wikivir-000985	76	42	11.0	261.9047619047619	0.2444444444444444	0.2528095238095237	4.0	95.23809523809524	0.0888888888888888	0.0881904761904761	7.0	166.66666666666666	0.1555555555555555	0.1224761904761904	12.0	285.7142857142857	0.2666666666666666	0.3176190476190476	1.0	23.809523809523807	0.0222222222222222	0.0861904761904762	4.0	95.23809523809524	0.0888888888888888	0.1358571428571428	2.0	47.61904761904761	0.0444444444444444	0.0323809523809523	4.0	95.23809523809524	0.0888888888888888	0.1249523809523809	6.0	142.85714285714286	13.0	309.5238095238095	0.4170833333333333	0.5447539682539683	0.5758174603174604	-0.3684210526315789	21	15	0.5	fear	0.2666666666666666	wikivir.xml	985	Gospod	Srečko Kosovel	20	pesmi	Integrali 26						window	wikivir-000985	wikivir-000985.s000001|wikivir-000985.s000002|wikivir-000985.s000003|wikivir-000985.s000004|wikivir-000985.s000005|wikivir-000985.s000006|wikivir-000985.s000007|wikivir-000985.s000008|wikivir-000985.s000009|wikivir-000985.s000010|wikivir-000985.s000011|wikivir-000985.s000012|wikivir-000985.s000013|wikivir-000985.s000014|wikivir-000985.s000015|wikivir-000985.s000016|wikivir-000985.s000017|wikivir-000985.s000018|wikivir-000985.s000019|wikivir-000985.s000020	20	76	76	41	Gospod me zasleduje z drobnimihudobnimi očmiKaj me zasledujetegospodbi radi hrabrostno svetinjoker ste me ujeli NevarnegaČlovek je vedno jezenče ima tako malenkostne skrbiin če je plašanse vsega boji in mu je vse nevarnoKaj bi imeli viče bi ne imeli orožjaPlašljivci nosijo orožjeMi pa imamo državlja	wikivir.xml	985	Gospod	Srečko Kosovel	20	pesmi	Integrali 26						emotion_anger_per_1k
wikivir-000985::document::1	document	wikivir-000985	95	42	11.0	261.9047619047619	0.2444444444444444	0.2528095238095237	4.0	95.23809523809524	0.0888888888888888	0.0881904761904761	7.0	166.66666666666666	0.1555555555555555	0.1224761904761904	12.0	285.7142857142857	0.2666666666666666	0.3176190476190476	1.0	23.809523809523807	0.0222222222222222	0.0861904761904762	4.0	95.23809523809524	0.0888888888888888	0.1358571428571428	2.0	47.61904761904761	0.0444444444444444	0.0323809523809523	4.0	95.23809523809524	0.0888888888888888	0.1249523809523809	6.0	142.85714285714286	13.0	309.5238095238095	0.4170833333333333	0.5447539682539683	0.5758174603174604	-0.3684210526315789	21	15	0.5	fear	0.2666666666666666	wikivir.xml	985	Gospod	Srečko Kosovel	20	pesmi	Integrali 26						document	wikivir-000985	wikivir-000985.s000001|wikivir-000985.s000002|wikivir-000985.s000003|wikivir-000985.s000004|wikivir-000985.s000005|wikivir-000985.s000006|wikivir-000985.s000007|wikivir-000985.s000008|wikivir-000985.s000009|wikivir-000985.s000010|wikivir-000985.s000011|wikivir-000985.s000012|wikivir-000985.s000013|wikivir-000985.s000014|wikivir-000985.s000015|wikivir-000985.s000016|wikivir-000985.s000017|wikivir-000985.s000018|wikivir-000985.s000019|wikivir-000985.s000020	20	95	76	41	"Gospod me zasleduje z drobnimi, hudobnimi očmi. Kaj me zasledujete, gospod, bi radi hrabrostno svetinjo, ker ste me ujeli ""Nevarnega?"" Človek je vedno jezen, če ima tako malenkostne skrbi, in če je plašan, se vsega boji in mu je vse nevarno. Kaj bi imeli vi, če bi ne imeli orožja? Plašljivci nosijo "	wikivir.xml	985	Gospod	Srečko Kosovel	20	pesmi	Integrali 26						emotion_anger_per_1k
wikivir-015483::window::1	window	wikivir-015483	17	12	3.0	250.0	0.3	0.3854	1.0	83.33333333333333	0.1	0.0703999999999999	2.0	166.66666666666666	0.2	0.2156	1.0	83.33333333333333	0.1	0.1032	0.0	0.0	0.0	0.0	3.0	250.0	0.3	0.4027999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	250.0	0.3579333333333334	0.4986666666666666	0.3838666666666667	-1.0	5	4	0.4166666666666667	anger	0.3	wikivir.xml	15483	Muzejsko društvo	Joka Žigon	20	pesmi			1973.0				window	wikivir-015483	wikivir-015483.s000001|wikivir-015483.s000002|wikivir-015483.s000003|wikivir-015483.s000004	4	17	17	12	Grška je Efialta rodilaLoška še hujšo reč izkotilaleto za letom ta graja njene razglede izdaja	wikivir.xml	15483	Muzejsko društvo	Joka Žigon	20	pesmi			1973.0				emotion_anger_per_1k
wikivir-020727::window::1	window	wikivir-020727	31	20	5.0	250.0	0.1219512195121951	0.1594444444444444	7.0	350.0	0.1707317073170731	0.1417777777777777	5.0	250.0	0.1219512195121951	0.1822222222222222	7.0	350.0	0.1707317073170731	0.2923333333333333	2.0	100.0	0.048780487804878	0.0804444444444444	5.0	250.0	0.1219512195121951	0.2541666666666666	5.0	250.0	0.1219512195121951	0.1605555555555555	5.0	250.0	0.1219512195121951	0.1310555555555555	6.0	300.0	5.0	250.0	0.4581111111111111	0.4547574074074074	0.4968018518518519	0.0909090909090909	18	12	0.9	anticipation	0.1707317073170731	wikivir.xml	20727	(Ženska in smrt sta sestri )	Tomaž Šalamun	20	pesmi							window	wikivir-020727	wikivir-020727.s000001|wikivir-020727.s000002|wikivir-020727.s000003|wikivir-020727.s000004|wikivir-020727.s000005|wikivir-020727.s000006|wikivir-020727.s000007|wikivir-020727.s000008|wikivir-020727.s000009|wikivir-020727.s000010	10	31	31	20	Ženska in smrt sta sestriMati in smrt sestriMoški in smrt brataOče in smrt brataČlovek in smrtdva velikanadve svetleči kroglidva ljubimcaJaz beli drevored oba	wikivir.xml	20727	(Ženska in smrt sta sestri )	Tomaž Šalamun	20	pesmi							emotion_anger_per_1k
wikivir-015483::document::1	document	wikivir-015483	20	12	3.0	250.0	0.3	0.3854	1.0	83.33333333333333	0.1	0.0703999999999999	2.0	166.66666666666666	0.2	0.2156	1.0	83.33333333333333	0.1	0.1032	0.0	0.0	0.0	0.0	3.0	250.0	0.3	0.4027999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	250.0	0.3579333333333334	0.4986666666666666	0.3838666666666667	-1.0	5	4	0.4166666666666667	anger	0.3	wikivir.xml	15483	Muzejsko društvo	Joka Žigon	20	pesmi			1973.0				document	wikivir-015483	wikivir-015483.s000001|wikivir-015483.s000002|wikivir-015483.s000003|wikivir-015483.s000004	4	20	17	12	Grška je Efialta rodila, Loška še hujšo reč izkotila: leto za letom ta graja njene razglede izdaja.	wikivir.xml	15483	Muzejsko društvo	Joka Žigon	20	pesmi			1973.0				emotion_anger_per_1k
